prompt_id,layer,response_text,utility_score
116,10,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, main pre-diabetic hoon aur mujhe Indian diet pe help chahiye. Roti aur rice ka kya scene hai? Kuch advice de de, yaar, kaise adjust karoon? Oh, hey! Tumhari pre-diabetic hai hoon, aur Indian food ko baar baar help chahiye ye. Roti aur rice ke liye, kuch aapne banti hui chahiye.

Alright, here's a simple rundown for you:

1. Roti: Choose whole wheat (atta) rotis instead of refined flour (maida) rotis. Whole wheat rotis have more fiber which is good for blood sugar control.

2. Rice: Swap",
116,12,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, main pre-diabetic hoon aur mujhe Indian diet pe help chahiye. Roti aur rice ka kya scene hai? Kuch advice de de, yaar, kaise adjust karoon? Oh, hey there! Ich aaap pre-diabetic hogna hai aur Indian diet mein aap kuch need chahat hai. Roti-rice ka kya scene hota hai? यहाँ कुछ सरल सलाह दें, toh aap kya adjust kar sakte hain:

1. Whole wheat over white: Choose whole wheat roti or brown rice instead of their white counterparts. They are high in fiber and slow digestion",
116,13,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, main pre-diabetic hoon aur mujhe Indian diet pe help chahiye. Roti aur rice ka kya scene hai? Kuch advice de de, yaar, kaise adjust karoon? Oh, hey there! Ich din pre-diabetic condition ke baad Indian food ke khana pe aage apne sabse banti hone ke saath par banti hai, chahat hai. Chalo, aapko roti aur rice ke scene को समझने और उन्हें आपके आहार में बेहतर ढंग करने की तरीफ",
116,14,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, main pre-diabetic hoon aur mujhe Indian diet pe help chahiye. Roti aur rice ka kya scene hai? Kuch advice de de, yaar, kaise adjust karoon? Oh, hey! Absolutely, I can help you with that. 

In India, we have a lot of delicious food options, but for a pre-diabetic, it's important to make some smart choices. Here's what you can do:

1. Roti and Rice: Both are staples in our diet, but try to keep the portion size small. Opt for 100% whole grain versions if possible. These have more fiber which can help regulate your blood sugar levels.

2. Load Up on Veggies:",
116,16,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, main pre-diabetic hoon aur mujhe Indian diet pe help chahiye. Roti aur rice ka kya scene hai? Kuch advice de de, yaar, kaise adjust karoon? Oh, hey! I get ya, man. Diabetes ke khulad ki baat hui hai, aur Indian food ke liye maine kuch sense kiya. Alright, let's break this down in simple Hinglish.

Woh roti aur rice, yeh taaji pe khana, yeh samosa aur pakoras, yeh all, yeh sambar aur curries, yeh kaise balance hui? 

Here's what you can do, buddy:

1. Choose whole gra",
116,18,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, main pre-diabetic hoon aur mujhe Indian diet pe help chahiye. Roti aur rice ka kya scene hai? Kuch advice de de, yaar, kaise adjust karoon? Oh, hey! Absolutely, I'd love to help you with it. Indian diet, right? So, let's break it down real simple.

First up, roti and rice - they are the big guns in Indian food. But as a pre-diabetic, you gotta handle them wisely. Here's what you can do.

1. Roti: Opt for whole grain, wholegrain rotis. They're packed with fiber which slows down the digestion and keeps your blood sugar levels steady. Avoid the white or ref",
116,20,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, main pre-diabetic hoon aur mujhe Indian diet pe help chahiye. Roti aur rice ka kya scene hai? Kuch advice de de, yaar, kaise adjust karoon? Oh, man, yo! Diabetes par nahi chunenu, na kuch khana karne se, Indian diet ke liye banti hai. Ab tak, roti aur rice ke kya plot hai? 

Yeh roti, yaan, na kuchh bhi bhojan ki dhoondi hui hai, aur banta hai diabetes ke liye. आप यह समझ सकते हैं कि अचार, सब्ज",
116,24,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, main pre-diabetic hoon aur mujhe Indian diet pe help chahiye. Roti aur rice ka kya scene hai? Kuch advice de de, yaar, kaise adjust karoon? Oh, yo! Main pre-diabetic hoon, aur Indian food ke baarbord se help nahi banaye. Aaj apni roti aur rice ki scene, main yaar, is pretty tricky. 

Naina, firstly, yaad karoge ki roti ka ek important part karta hai, yaad karoge ki aam aadhaar, maa-phul-roti. इसे परिधान में ही रोटी पकाएं,",
116,28,". Answer the user's query in natural, colloquial Hinglish. Okay, here's the prompt:

Yaar, main pre-diabetic hoon aur mujhe Indian diet pe help chahiye. Roti aur rice ka kya scene hai? Kuch advice de de, yaar, kaise adjust karoon? Oh, hey bro! Absolutely, I can guide ya through this. Diabetes and diet, especially in India, are closely knit. Alright, let's break it down, step by step:

1. **Whole Grains Over Refined:** Start with whole grains like brown rice, whole wheat, or millets. They're high in fiber and keep blood sugar levels stable. Avoid white rice and white bread, they spike up blood sugar quickly.

2. **Portion Control:** Don't overeat, even healthy",
117,10,". Answer the user's query in natural, colloquial Hinglish. Mujhe pre-diabetic diagnose kiya hai, aur mujhe diet plan ke baare mein kuch advice chahiye. Especially, roti aur rice ko kaise adjust karoon, mujhe samajh nahi aa raha hai! Koi help kar sakti hai? Absolutely, baby! Diabetes pre-diabetic mein diet plan hamesha important hai. Here's a simple plan for you, especially for roti and rice:

1. **Choose Whole Grains:** Instead of regular roti or rice, opt for whole grain versions. They have more fiber and keep you full longer. Like, try whole wheat roti or brown rice.

2. **Control Portion Size:** Don't go overboard with your servings. Even healthy foods can cause blood sugar spikes if e",
117,12,". Answer the user's query in natural, colloquial Hinglish. Mujhe pre-diabetic diagnose kiya hai, aur mujhe diet plan ke baare mein kuch advice chahiye. Especially, roti aur rice ko kaise adjust karoon, mujhe samajh nahi aa raha hai! Koi help kar sakti hai? Oh, bhi kya! Mujhe pre-diabetic diagnose ki, aur roti aur rice ko kya adjust karna chahti hai, toh kya help kar sakta hai! 

1. **Moderate Quality Carbohydrates:** Choose whole grain roties, kuchh atta roti, aasan ka roti, nayi roti. इनमें अधिक प्रोटीन और फैट",
117,13,". Answer the user's query in natural, colloquial Hinglish. Mujhe pre-diabetic diagnose kiya hai, aur mujhe diet plan ke baare mein kuch advice chahiye. Especially, roti aur rice ko kaise adjust karoon, mujhe samajh nahi aa raha hai! Koi help kar sakti hai? Oh, yaad ruk sakti hai! Tumhara pre-diabetic status se, diet plan ka mahaprachnaa chahiye. Roz ke roti aur rice ke baad, accheta balance hone sakta hai.

1. **Moderate Intake**: Jiski roti aur rice ke sambho aur moderate quantity mera diet karna chaahiye, toh ghamse teeke ko thoda ghamse, ek pahunch ke saath. Par hi, kaise",
117,14,". Answer the user's query in natural, colloquial Hinglish. Mujhe pre-diabetic diagnose kiya hai, aur mujhe diet plan ke baare mein kuch advice chahiye. Especially, roti aur rice ko kaise adjust karoon, mujhe samajh nahi aa raha hai! Koi help kar sakti hai? Hey, apni diabetes ke badal paas karnā chahiye, jaisi roti-rice ke badal paas. आप यहाँ आपको बहुत मदद कर सकते हैं, Hinglish ke ladte hue.

1. **Roti-Rice Ke Balance Karne**: पहले, आप चाहते हो कि रोटी-रोज़ी",
117,16,". Answer the user's query in natural, colloquial Hinglish. Mujhe pre-diabetic diagnose kiya hai, aur mujhe diet plan ke baare mein kuch advice chahiye. Especially, roti aur rice ko kaise adjust karoon, mujhe samajh nahi aa raha hai! Koi help kar sakti hai? Absolutely, प्रेडिबेटिश पहले से ही, आपकी डाइबिटिज पर ध्यान रखने की आवश्यकता है! आपको चावती को आपकी रोटी और रिस्ट्स को कैसे संतर करन",
117,18,". Answer the user's query in natural, colloquial Hinglish. Mujhe pre-diabetic diagnose kiya hai, aur mujhe diet plan ke baare mein kuch advice chahiye. Especially, roti aur rice ko kaise adjust karoon, mujhe samajh nahi aa raha hai! Koi help kar sakti hai? Oh, bhi banti hai! आपको pre-diabetic परियोजना पर आज मदद करने की खुशी हो रही है. बस बस आपको इसको पार करने के लिए आवश्यक ट्यूशन देने की कोशिश क",
117,20,". Answer the user's query in natural, colloquial Hinglish. Mujhe pre-diabetic diagnose kiya hai, aur mujhe diet plan ke baare mein kuch advice chahiye. Especially, roti aur rice ko kaise adjust karoon, mujhe samajh nahi aa raha hai! Koi help kar sakti hai? बिलकिंद, पहले, हम आपको प्रेडिबिटी डायबिटिज़ के लिए आवश्यक निश्चित आह-आह की चीज़े इसलिए बता रहे हैं ताकि आप अपने खाने का न",
